freq,p_adj,unit,product,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,NI,I15,219000,BG	100.00 	93.10 	90.10 	90.20 	86.60 	84.80 	83.10 	81.40 	77.60 e
A,NI,I15,219000,CY	100.00 	98.72 	101.14 	100.07 	98.68 	95.43 	97.10 	96.09 	92.24 e
A,NI,I15,219000,DK	100.00 	103.19 	96.78 	96.78 	98.35 	100.36 	101.55 	124.58 	124.58 e
A,NI,I15,219000,ES	100.00 	97.38 	100.30 	103.28 	104.90 	102.19 	109.56 	128.09 	133.04 e
A,NI,I15,219000,EU27_2020	100.00 	99.56 	101.41 	104.87 	106.87 p	106.48 p	111.50 	124.19 	131.98 e
A,NI,I15,219000,EU28	100.00 	99.56 	101.41 	104.87 	106.87 p	: 	: 	: 	: 
A,NI,I15,219000,FI	100.00 	100.41 	101.52 	102.77 	105.60 	104.05 	106.80 	118.29 	126.65 e
A,NI,I15,219000,FR	100.00 	99.01 	102.29 	105.95 	107.73 	106.49 	111.47 	122.56 	124.85 e
A,NI,I15,219000,HU	100.00 	100.10 	101.80 	106.40 	115.00 	120.80 	128.50 	149.20 	178.38 e
A,NI,I15,219000,IE	100.00 	100.96 	101.45 	102.30 	102.59 	102.74 	104.09 	107.60 	108.94 e
A,NI,I15,219000,LU	100.00 	101.62 	103.33 	105.13 	107.97 	111.43 	116.64 	128.54 	140.68 e
A,NI,I15,219000,LV	100.00 	100.43 	102.95 	108.18 	108.40 	115.90 	125.46 	150.85 	159.10 e
A,NI,I15,219000,NL	100.00 	100.30 	101.70 	103.40 	106.20 	107.50 	110.40 	121.40 	143.40 e
A,NI,I15,219000,PL	100.00 	100.74 	103.58 	106.70 	110.22 	115.54 	122.57 p	144.53 	162.64 e
A,NI,I15,219000,PT	100.00 	100.58 	101.88 	101.67 	101.88 	101.76 	103.03 	112.09 	118.15 e
A,NI,I15,219000,SK	100.00 	94.23 	96.96 	110.33 	118.90 	111.78 	103.20 	101.88 	95.43 e
A,NI,I15,220000,AT	100.00 	99.20 	100.10 	103.40 	104.60 	104.60 	111.90 	133.70 	135.70 e
A,NI,I15,220000,BE	100.00 	98.81 	102.31 	106.00 	107.86 	106.30 	120.31 	154.01 	140.82 e
A,NI,I15,220000,BG	100.00 	96.70 	98.20 	102.10 	103.90 	100.90 	111.70 	145.70 	140.30 e
A,NI,I15,220000,CY	100.00 	94.08 	95.44 	93.37 	96.14 	94.20 	105.91 	133.56 	134.28 e
A,NI,I15,220000,CZ	100.00 	96.90 	98.00 	99.80 	102.60 	103.00 	108.60 	134.10 	137.30 e
A,NI,I15,220000,DE	100.00 	98.30 	100.00 	103.80 	105.60 	105.50 	113.80 	142.50 	143.70 e
A,NI,I15,220000,DK	100.00 	100.22 	100.96 	103.15 	104.26 	103.75 	110.37 	136.47 	135.98 e
A,NI,I15,220000,EE	100.00 	97.84 	98.67 	101.75 	103.63 	102.23 	109.82 	140.44 	143.19 e
A,NI,I15,220000,EL	100.00 	98.12 	100.57 	102.80 	102.83 	99.92 	107.24 	132.79 	134.92 e
A,NI,I15,220000,ES	100.00 	96.73 	97.15 	100.62 	101.73 	99.33 	112.13 	145.63 	137.83 e
A,NI,I15,220000,EU27_2020	100.00 	97.98 	99.59 	103.08 	104.70 p	103.71 p	114.08 	145.30 	143.96 e
A,NI,I15,220000,EU28	100.00 	97.94 	99.84 	103.60 	105.32 p	: 	: 	: 	: 
A,NI,I15,220000,FI	100.00 	97.42 	98.93 	102.63 	104.72 	101.00 	111.60 	141.78 	134.34 e
A,NI,I15,220000,FR	100.00 	97.50 	98.69 	102.24 	103.85 	102.28 	111.50 	135.82 	134.15 e
A,NI,I15,220000,HR	100.00 	94.89 	94.52 	96.97 	97.44 	94.74 	111.66 	152.77 	136.78 e
A,NI,I15,220000,HU	100.00 	97.80 	97.90 	103.10 	107.30 	108.50 	127.00 	183.90 	184.58 e
A,NI,I15,220000,IE	100.00 	98.33 	98.60 	102.52 	104.75 	102.62 	110.94 	144.84 	139.94 e
A,NI,I15,220000,IT	100.00 	99.90 	101.00 	104.30 	105.90 	106.30 	114.00 	136.50 	135.70 e
A,NI,I15,220000,LT	100.00 	99.31 	102.44 	101.90 	94.13 	92.95 	110.02 	167.00 	147.57 e
A,NI,I15,220000,LU	100.00 	98.46 	100.29 	102.88 	104.83 	104.63 	114.57 	138.53 	136.27 e
A,NI,I15,220000,LV	100.00 	98.28 	99.24 	103.36 	104.40 	103.50 	110.21 	158.90 	146.53 e
A,NI,I15,220000,MT	100.00 	99.99 	99.63 	100.79 	102.71 	103.57 	111.33 	126.22 	129.01 e
A,NI,I15,220000,NL	100.00 	96.90 	99.90 	102.60 	103.30 	101.80 	117.60 	157.70 	170.10 e
A,NI,I15,220000,PL	100.00 	98.04 	100.04 	103.62 	107.08 	106.08 	119.55 p	164.20 	163.50 e
A,NI,I15,220000,PT	100.00 	99.51 	99.17 	100.82 	101.40 	101.23 	114.19 	145.87 	147.75 e
A,NI,I15,220000,RO	100.00 	95.16 	101.66 	107.44 	110.06 	110.76 	123.54 	160.05 	159.78 e
A,NI,I15,220000,SE	100.00 	99.00 	101.50 	108.50 	111.80 	108.90 	118.90 	152.03 	146.27 e
A,NI,I15,220000,SI	100.00 	98.35 	99.17 	102.90 	105.63 	104.15 	114.33 	144.07 	144.25 e
A,NI,I15,220000,SK	100.00 	95.34 	94.99 	100.05 	102.20 	98.50 	106.73 	149.25 	149.80 e
A,NI,I15,220000,UK	100.00 	97.50 	102.36 	108.81 	111.56 	112.76 f	: 	: 	: 
A,NI,PCH_PRE,200000,AT	: 	-1.90 	0.41 	3.96 	0.59 	-1.17 	8.55 	24.62 	-1.82 e
A,NI,PCH_PRE,200000,BE	: 	-1.76 	3.57 	3.76 	1.82 	-1.63 	14.38 	29.56 	-10.26 e
A,NI,PCH_PRE,200000,BG	: 	-3.10 	1.65 	4.16 	1.36 	-3.08 	11.51 	31.94 	-4.92 e
A,NI,PCH_PRE,200000,CY	: 	-6.04 	1.43 	-2.21 	3.04 	-2.07 	12.56 	26.43 	0.55 e
A,NI,PCH_PRE,200000,CZ	: 	-4.00 	1.15 	1.96 	2.73 	-0.59 	6.53 	26.46 	1.17 e
A,NI,PCH_PRE,200000,DE	: 	-2.90 	1.44 	4.26 	1.17 	-0.77 	9.51 	30.12 	-2.25 e
A,NI,PCH_PRE,200000,DK	: 	-0.08 	0.68 	2.40 	1.09 	-0.45 	7.26 	26.11 	-1.18 e
A,NI,PCH_PRE,200000,EE	: 	-2.60 	0.70 	3.60 	1.80 	-1.94 	8.55 	31.78 	0.57 e
A,NI,PCH_PRE,200000,EL	: 	-2.31 	2.80 	2.58 	-0.03 	-3.48 	8.45 	26.73 	0.22 e
A,NI,PCH_PRE,200000,ES	: 	-3.60 	0.31 	3.83 	0.90 	-2.67 	14.10 	32.59 	-6.75 e
A,NI,PCH_PRE,200000,EU27_2020	: 	-2.75 	1.64 	3.76 	1.47 	-1.52 p	11.66 	31.40 	-4.56 e
A,NI,PCH_PRE,200000,EU28	: 	-2.78 	2.05 	4.07 	1.61 	: 	: 	: 	: 
A,NI,PCH_PRE,200000,FI	: 	-3.82 	1.85 	4.39 	1.95 	-5.42 	13.07 	34.16 	-9.37 e
A,NI,PCH_PRE,200000,FR	: 	-3.41 	0.86 	3.58 	1.50 	-2.31 	10.11 	25.84 	-2.69 e
A,NI,PCH_PRE,200000,HR	: 	-5.78 	-0.51 	2.42 	0.37 	-3.19 	20.48 	40.47 	-12.08 e
A,NI,PCH_PRE,200000,HU	: 	-2.80 	-0.51 	5.27 	3.93 	0.19 	18.68 	49.76 	-1.09 e
A,NI,PCH_PRE,200000,IE	: 	-2.15 	0.38 	4.60 	2.24 	-2.67 	9.17 	35.15 	-4.93 e
A,NI,PCH_PRE,200000,IT	: 	-0.80 	1.01 	3.69 	1.64 	0.09 	9.18 	24.00 	-2.59 e
A,NI,PCH_PRE,200000,LT	: 	-10.70 	4.13 	3.53 	-2.39 	-5.35 	20.24 	71.23 	-15.29 e
A,NI,PCH_PRE,200000,LU	: 	-3.79 	1.12 	3.82 	1.13 	-2.24 	12.48 	28.99 	-8.90 e
A,NI,PCH_PRE,200000,LV	: 	-2.44 	0.77 	4.29 	1.68 	-2.06 	6.50 	53.32 	-10.91 e
A,NI,PCH_PRE,200000,MT	: 	-0.51 	-0.39 	1.70 	1.79 	0.87 	8.38 	13.09 	1.21 e
A,NI,PCH_PRE,200000,NL	: 	-4.40 	3.45 	3.03 	-0.20 	-2.36 	19.13 	40.57 	-18.46 e
A,NI,PCH_PRE,200000,PL	: 	-2.05 	2.08 	3.61 	3.36 	-1.14 	13.02 	38.34 	-0.80 e
A,NI,PCH_PRE,200000,PT	: 	-0.61 	-0.55 	1.71 	0.41 	-0.42 	14.20 	30.01 	0.88 e
A,NI,PCH_PRE,200000,RO	: 	-4.43 	5.89 	5.02 	1.93 	-1.06 	12.33 	28.83 	0.54 e
A,NI,PCH_PRE,200000,SE	: 	-1.80 	2.55 	7.45 	3.05 	-4.22 	10.11 	32.42 	-6.87 e
A,NI,PCH_PRE,200000,SI	: 	-3.04 	0.31 	3.87 	2.42 	-3.03 	12.33 	32.24 	-2.24 e
A,NI,PCH_PRE,200000,SK	: 	-5.43 	-0.58 	6.15 	1.90 	-4.03 	9.02 	42.55 	0.06 e
A,NI,PCH_PRE,200000,UK	: 	-3.12 	5.72 	6.70 	2.72 	1.16 f	: 	: 	: 
A,NI,PCH_PRE,201000,AT	: 	0.30 	-3.19 	1.44 	0.51 	0.81 	-0.40 	6.04 	17.55 e
A,NI,PCH_PRE,201000,BE	: 	0.19 	0.58 	-1.73 	-1.64 	-1.39 	1.05 	4.07 	5.85 e
A,NI,PCH_PRE,201000,BG	: 	3.70 	-1.74 	1.77 	1.74 	-3.98 	4.15 	14.88 	13.70 e
A,NI,PCH_PRE,201000,CY	: 	-1.50 	-5.63 	-10.47 	4.35 	0.64 	3.50 	1.14 	2.39 e
A,NI,PCH_PRE,201000,CZ	: 	1.90 	0.59 	5.07 	3.44 	-0.63 	1.36 	13.37 	11.95 e
A,NI,PCH_PRE,201000,DE	: 	-2.70 	0.92 	1.63 	2.51 	0.00 	8.21 	17.52 	2.84 e
A,NI,PCH_PRE,201000,DK	: 	11.97 	-1.71 	-0.40 	2.04 	-5.80 	6.24 	17.92 	0.00 e
A,NI,PCH_PRE,201000,EE	: 	-3.07 	1.58 	9.54 	2.77 	-0.09 	4.68 	34.04 	12.16 e
A,NI,PCH_PRE,201000,EL	: 	1.82 	-0.50 	0.26 	0.17 	-0.04 	1.41 	7.59 	6.24 e
A,NI,PCH_PRE,201000,ES	: 	4.60 	0.38 	2.86 	-1.48 	-1.97 	1.53 	3.15 	10.32 e
A,NI,PCH_PRE,201000,EU27_2020	: 	0.50 	0.58 	2.91 e	1.12 p	1.46 p	4.04 	10.64 	9.21 e
A,NI,PCH_PRE,201000,EU28	: 	0.59 	0.37 	3.08 e	1.03 p	: 	: 	: 	: 
A,NI,PCH_PRE,201000,FI	: 	-2.55 	-3.93 	4.74 	4.49 	-7.29 	5.66 	15.26 	0.86 e
A,NI,PCH_PRE,201000,FR	: 	-1.28 	-1.73 	0.31 	0.04 	0.05 	-0.20 	4.82 	6.34 e
A,NI,PCH_PRE,201000,HR	: 	1.14 	4.23 	-3.07 	3.96 	2.57 	7.34 	15.95 	12.78 e
A,NI,PCH_PRE,201000,HU	: 	-1.10 	-5.06 	8.41 	5.89 	2.97 	5.23 	19.69 	25.34 e
A,NI,PCH_PRE,201000,IE	: 	-1.54 	0.08 	-0.39 	8.77 	-4.47 	7.25 	12.67 	7.29 e
A,NI,PCH_PRE,201000,IT	: 	1.50 	-1.58 	1.70 	3.64 	4.56 	4.00 	14.15 	10.64 e
A,NI,PCH_PRE,201000,LT	: 	2.89 	-6.83 	28.21 	-12.76 	14.69 	9.69 	2.63 	17.99 e
A,NI,PCH_PRE,201000,LU	: 	4.85 	-1.39 	0.58 	6.52 	-1.07 	0.67 	8.28 	11.42 e
A,NI,PCH_PRE,201000,LV	: 	3.39 	7.19 	-3.53 	9.48 	-6.02 	-6.44 	36.08 	15.74 e
A,NI,PCH_PRE,201000,MT	: 	10.01 	-0.69 	2.47 	7.53 	0.61 	2.59 	5.13 	3.09 e
A,NI,PCH_PRE,201000,NL	: 	2.30 	9.19 	-5.46 	2.37 	-0.09 	11.57 	4.32 	10.26 e
A,NI,PCH_PRE,201000,PL	: 	3.19 	-1.74 	0.56 	4.72 	2.45 	3.24 	18.28 	17.98 e
A,NI,PCH_PRE,201000,PT	: 	-2.96 	4.17 	7.30 	-5.58 	1.47 	-0.44 	8.54 	9.56 e
A,NI,PCH_PRE,201000,RO	: 	-2.09 	0.61 	43.94 	-4.88 	11.98 	-3.53 	10.26 	9.68 e
A,NI,PCH_PRE,201000,SE	: 	-1.80 	-2.44 	-2.19 	5.12 	2.44 	0.99 	11.95 	14.44 e
A,NI,PCH_PRE,201000,SI	: 	-4.54 	0.17 	-3.48 	10.16 	-0.95 	-1.49 	7.24 	10.06 e
A,NI,PCH_PRE,201000,SK	: 	-0.41 	-4.88 	-3.20 	1.31 	3.55 	4.86 	18.01 	8.19 e
A,NI,PCH_PRE,201000,UK	: 	1.65 	-2.10 	5.07 	0.09 	8.41 f	: 	: 	: 
A,NI,PCH_PRE,202000,AT	: 	-6.00 	4.36 	8.15 	-0.38 	-9.18 	15.00 	39.31 	-8.39 e
A,NI,PCH_PRE,202000,BE	: 	4.78 	18.49 	12.24 	0.80 	-20.03 	29.45 	42.70 	-19.99 e
A,NI,PCH_PRE,202000,BG	: 	-9.40 	5.41 	7.23 	-0.59 	-10.61 	13.96 	27.87 	-5.28 e
A,NI,PCH_PRE,202000,CY	: 	-16.47 	13.30 	10.10 	4.11 	-13.65 	14.08 	56.93 	-0.21 e
A,NI,PCH_PRE,202000,CZ	: 	-8.60 	5.14 	5.83 	1.77 	-7.25 	10.73 	39.89 	-6.59 e
A,NI,PCH_PRE,202000,DE	: 	-6.80 	6.65 	7.34 	1.31 	-6.75 	12.80 	39.67 	-1.64 e
A,NI,PCH_PRE,202000,DK	: 	-2.96 	8.68 	9.59 	2.84 	-7.40 	27.81 	74.89 	-3.70 e
A,NI,PCH_PRE,202000,EE	: 	-2.18 	8.02 	9.91 	0.95 	-13.11 	21.25 	63.56 	2.58 e
A,NI,PCH_PRE,202000,EL	: 	-7.42 	13.42 	8.76 	0.53 	-11.99 	14.89 	40.14 	-8.98 e
A,NI,PCH_PRE,202000,ES	: 	-11.40 	9.14 	12.93 	-3.21 	-18.45 	32.83 	59.38 	-27.05 e
A,NI,PCH_PRE,202000,EU27_2020	: 	-7.25 	7.30 	10.43 	-0.04 p	-11.15 p	21.73 	53.19 	-11.97 e
A,NI,PCH_PRE,202000,EU28	: 	-7.11 	7.65 	10.51 	0.17 p	: 	: 	: 	: 
A,NI,PCH_PRE,202000,FI	: 	-6.75 	9.77 	10.41 	2.72 	-13.29 	19.24 	46.03 	-4.88 e
A,NI,PCH_PRE,202000,FR	: 	-7.73 	10.79 	13.92 	-0.45 	-14.02 	19.68 	41.61 	-2.19 e
A,NI,PCH_PRE,202000,HR	: 	-14.36 	11.95 	13.60 	-2.75 	-19.60 	19.94 	: c	-15.28 e
A,NI,PCH_PRE,202000,HU	: 	-7.00 	5.48 	8.56 	2.16 	-4.69 	17.74 	49.88 	21.14 e
A,NI,PCH_PRE,202000,IE	: 	-8.06 	6.38 	8.93 	-0.01 	-7.96 	15.16 	42.27 	-2.82 e
A,NI,PCH_PRE,202000,IT	: 	-5.10 	5.90 	9.35 	2.09 	-9.45 	13.29 	56.39 	-8.11 e
A,NI,PCH_PRE,202000,LT	: 	-19.51 	10.54 	17.83 	-2.00 	-23.41 	35.40 	96.46 	-21.15 e
A,NI,PCH_PRE,202000,LU	: 	-11.47 	9.84 	15.23 	-0.12 	-18.60 	31.33 	56.38 	-12.67 e
A,NI,PCH_PRE,202000,LV	: 	-6.02 	4.74 	8.51 	1.54 	-9.37 	13.81 	63.93 	-12.32 e
A,NI,PCH_PRE,202000,MT	: 	-6.86 	-2.77 	1.57 	3.70 	-0.34 	-2.52 	1.29 	0.00 e
A,NI,PCH_PRE,202000,NL	: 	-18.40 	10.54 	15.41 	-13.64 	-24.36 	113.68 	148.93 	-62.87 e
A,NI,PCH_PRE,202000,PL	: 	-5.27 	5.45 	7.07 	1.05 	-6.46 	17.20 	34.03 	-2.21 e
A,NI,PCH_PRE,202000,PT	: 	-5.23 	6.75 	8.53 	1.06 	-7.44 	16.51 	40.24 	-9.13 e
A,NI,PCH_PRE,202000,RO	: 	-6.33 	-1.81 	15.36 	1.90 	-14.20 	19.31 	38.73 	6.84 e
A,NI,PCH_PRE,202000,SE	: 	-0.80 	7.76 	12.25 	3.33 	-10.97 	18.48 	41.28 	-7.64 e
A,NI,PCH_PRE,202000,SI	: 	-8.43 	8.90 	8.71 	-1.49 	-13.44 	17.25 	27.68 	-4.63 e
A,NI,PCH_PRE,202000,SK	: 	-15.23 	11.51 	35.02 	0.21 	-16.11 	23.09 	79.49 	0.97 e
A,NI,PCH_PRE,202000,UK	: 	-5.07 	12.47 	11.68 	2.99 	-10.02 f	: 	: 	: 
A,NI,PCH_PRE,202100,AT	: 	1.10 	-5.44 	0.94 	3.73 	5.79 	6.99 	11.12 	: 
A,NI,PCH_PRE,202100,BE	: 	28.28 	7.90 	2.21 	1.63 	-6.43 	14.07 	30.47 	-29.39 e
A,NI,PCH_PRE,202100,BG	: 	-0.10 	1.40 	2.07 	2.51 	2.83 	3.58 	3.90 	: 
A,NI,PCH_PRE,202100,CY	: 	-19.04 	15.67 	9.10 	9.75 	-10.52 	12.89 	41.74 	: 
A,NI,PCH_PRE,202100,CZ	: 	-6.20 	-2.13 	2.61 	10.62 	9.02 	1.32 	61.95 	: 
A,NI,PCH_PRE,202100,DE	: 	0.50 	1.59 	1.37 	3.19 	3.09 	1.27 	18.57 	: 
A,NI,PCH_PRE,202100,DK	: 	0.00 	3.63 	-0.02 	0.02 	-1.97 	40.80 	99.70 	: 
A,NI,PCH_PRE,202100,EE	: 	2.04 	0.74 	10.93 	0.61 	-10.50 	44.53 	97.84 	: 
A,NI,PCH_PRE,202100,EL	: 	-0.48 	-0.69 	0.21 	4.27 	1.37 	10.98 	90.13 	: 
A,NI,PCH_PRE,202100,ES	: 	-10.30 	9.59 	10.78 	-12.30 	-18.85 	53.55 	53.83 	: 
A,NI,PCH_PRE,202100,EU27_2020	: 	-1.25 	2.65 	3.71 	0.25 p	-2.27 p	17.05 	47.04 	: 
A,NI,PCH_PRE,202100,EU28	: 	-1.19 	2.87 	4.00 	0.67 p	: 	: 	: 	: 
A,NI,PCH_PRE,202100,FI	: 	-0.70 	4.88 	3.97 	9.07 	-1.02 	5.96 	23.97 	: 
A,NI,PCH_PRE,202100,FR	: 	3.11 	0.42 	1.32 	3.89 	5.95 	2.95 	7.37 	: 
A,NI,PCH_PRE,202100,HR	: 	-0.75 	0.00 	0.76 	0.00 	0.00 	0.00 	: c	: 
A,NI,PCH_PRE,202100,HU	: 	-6.50 	-1.18 	7.90 	11.23 	3.34 	6.81 	100.82 	: 
A,NI,PCH_PRE,202100,IE	: 	-3.53 	-0.97 	7.01 	3.21 	0.31 	12.41 	41.73 	: 
A,NI,PCH_PRE,202100,IT	: 	-0.70 	3.83 	4.46 	5.01 	-6.28 	14.91 	110.43 	: 
A,NI,PCH_PRE,202100,LT	: 	-7.39 	-1.45 	-8.27 	2.33 	2.64 	21.92 	112.09 	: 
A,NI,PCH_PRE,202100,LU	: 	-2.93 	-3.55 	4.60 	6.09 	9.81 	-0.17 	2.10 	: 
A,NI,PCH_PRE,202100,LV	: 	-1.88 	-7.12 	-5.94 	9.59 	-6.64 	21.40 	110.05 	: 
A,NI,PCH_PRE,202100,MT	: 	0.00 	-27.30 	0.00 	-0.26 	3.12 	-2.27 	13.41 	: 
A,NI,PCH_PRE,202100,NL	: 	-10.00 	-1.78 	5.54 	-8.25 	-26.75 	114.19 	79.45 	: 
A,NI,PCH_PRE,202100,PL	: 	-1.80 	2.08 	0.08 	-4.04 	11.32 	9.08 	9.99 	: 
A,NI,PCH_PRE,202100,PT	: 	0.24 	-2.14 	2.35 	-0.56 	0.72 	6.55 	: c	: 
A,NI,PCH_PRE,202100,RO	: 	-4.57 	2.28 	7.56 	6.71 	5.50 	18.72 	53.20 	: 
A,NI,PCH_PRE,202100,SE	: 	3.50 	5.70 	12.16 	3.26 	-11.84 	20.41 	37.86 	: 
A,NI,PCH_PRE,202100,SI	: 	0.18 	0.47 	1.39 	2.42 	1.67 	-0.84 	23.56 	: 
A,NI,PCH_PRE,202100,SK	: 	-6.25 	1.30 	17.38 	7.46 	8.25 	6.96 	98.63 	: 
A,NI,PCH_PRE,202100,UK	: 	-0.21 	6.70 	8.64 	7.26 	: 	: 	: 	: 
A,NI,PCH_PRE,202200,AT	: 	-13.70 	12.05 	16.86 	-1.50 	-22.91 	22.49 	90.01 	: 
A,NI,PCH_PRE,202200,BE	: 	-4.98 	31.27 	19.57 	0.89 	-28.69 	48.33 	45.93 	-15.01 e
A,NI,PCH_PRE,202200,BG	: 	-13.90 	7.43 	10.59 	1.37 	3.66 	11.35 	26.40 	: 
A,NI,PCH_PRE,202200,CY	: 	-16.35 	12.78 	11.36 	-6.58 	-17.15 	17.60 	64.05 	: 
A,NI,PCH_PRE,202200,CZ	: 	-2.20 	3.37 	3.96 	1.24 	-1.69 	8.13 	29.71 	: 
A,NI,PCH_PRE,202200,DE	: 	-10.00 	6.00 	8.70 	5.01 	-9.18 	8.29 	58.36 	: 
A,NI,PCH_PRE,202200,DK	: 	-8.62 	12.53 	19.46 	4.88 	-14.50 	23.09 	51.30 	: 
A,NI,PCH_PRE,202200,EE	: 	-4.07 	5.74 	6.67 	3.23 	-7.06 	11.93 	70.91 	: 
A,NI,PCH_PRE,202200,EL	: 	-14.48 	24.06 	9.21 	2.29 	-21.46 	19.97 	45.10 	: 
A,NI,PCH_PRE,202200,EU27_2020	: 	-13.02 	11.12 	14.09 	-5.18 p	-14.87 p	48.85 	118.82 	: 
A,NI,PCH_PRE,202200,EU28	: 	-12.52 	10.71 	13.71 	-4.74 p	: 	: 	: 	: 
A,NI,PCH_PRE,202200,FI	: 	-12.43 	14.32 	13.37 	-0.86 	-21.54 	30.83 	66.35 	: 
A,NI,PCH_PRE,202200,FR	: 	-9.45 	11.20 	18.44 	-0.55 	-5.51 	11.12 	28.95 	: 
A,NI,PCH_PRE,202200,HR	: 	-20.07 	14.15 	19.38 	-1.85 	-23.24 	23.06 	: c	: 
A,NI,PCH_PRE,202200,HU	: 	-0.80 	0.50 	0.90 	0.99 	0.10 	11.90 	105.18 	: 
A,NI,PCH_PRE,202200,IT	: 	-3.10 	6.30 	3.20 	-2.82 	-6.39 	11.07 	36.59 	: 
A,NI,PCH_PRE,202200,LT	: 	-15.16 	14.29 	10.81 	0.85 	-36.82 	34.91 	169.68 	: 
A,NI,PCH_PRE,202200,LU	: 	-15.14 	16.59 	19.51 	-2.46 	-29.94 	50.82 	78.58 	: 
A,NI,PCH_PRE,202200,LV	: 	-10.02 	4.93 	10.49 	2.86 	-11.56 	-10.31 	181.44 	: 
A,NI,PCH_PRE,202200,NL	: 	-27.90 	18.03 	22.91 	-24.67 	-32.61 	212.43 	217.60 	: 
A,NI,PCH_PRE,202200,PL	: 	-2.21 	5.37 	9.39 	0.45 	-2.25 	13.68 	89.73 	: 
A,NI,PCH_PRE,202200,PT	: 	-6.52 	11.71 	9.65 	2.98 	-3.66 	11.36 	34.31 	: 
A,NI,PCH_PRE,202200,RO	: 	-3.20 	1.68 	8.00 	4.22 	-6.46 	19.31 	67.47 	: 
A,NI,PCH_PRE,202200,SE	: 	-7.30 	8.52 	13.82 	3.14 	-13.12 	15.40 	43.23 	: 
A,NI,PCH_PRE,202200,SI	: 	-13.86 	13.70 	15.99 	1.63 	-15.26 	19.35 	33.30 	: 
A,NI,PCH_PRE,202200,SK	: 	-5.73 	1.64 	12.48 	1.13 	-3.18 	-1.02 	59.81 	: 
A,NI,PCH_PRE,202200,UK	: 	-2.95 	3.76 	6.78 	3.79 	: 	: 	: 	: 
A,NI,PCH_PRE,202300,AT	: 	-7.70 	7.04 	10.02 	-1.47 	-12.70 	17.43 	45.81 	: 
A,NI,PCH_PRE,202300,BE	: 	-15.80 	20.83 	19.37 	-0.74 	-31.07 	33.07 	65.61 	-18.55 e
A,NI,PCH_PRE,202300,BG	: 	-10.40 	6.14 	7.78 	-0.98 	-12.91 	15.72 	30.79 	: 
A,NI,PCH_PRE,202300,CY	: 	-14.49 	10.96 	12.15 	-0.24 	-19.00 	17.16 	84.52 	: 
A,NI,PCH_PRE,202300,CZ	: 	-9.60 	7.08 	6.61 	-0.19 	-11.55 	13.50 	34.14 	: 
A,NI,PCH_PRE,202300,DE	: 	-9.80 	10.31 	10.35 	-1.09 	-11.23 	22.10 	45.37 	: 
A,NI,PCH_PRE,202300,DK	: 	-5.21 	13.61 	17.71 	4.92 	-10.78 	17.08 	52.01 	: 
A,NI,PCH_PRE,202300,EE	: 	-4.28 	14.66 	11.41 	0.56 	-17.80 	14.21 	44.78 	: 
A,NI,PCH_PRE,202300,EL	: 	-8.93 	16.77 	10.52 	-0.03 	-14.49 	16.21 	32.53 	: 
A,NI,PCH_PRE,202300,ES	: 	-13.20 	9.68 	15.65 	4.72 	-19.51 	19.94 	68.01 	: 
A,NI,PCH_PRE,202300,EU27_2020	: 	-9.46 	9.36 	13.07 	0.28 p	-15.11 p	21.69 	43.97 	: 
A,NI,PCH_PRE,202300,EU28	: 	-9.26 	9.85 	13.08 	0.40 p	: 	: 	: 	: 
A,NI,PCH_PRE,202300,FI	: 	-9.56 	13.07 	15.05 	-0.35 	-20.50 	28.98 	57.97 	: 
A,NI,PCH_PRE,202300,FR	: 	-12.17 	16.43 	19.50 	-1.72 	-22.38 	29.91 	57.71 	: 
A,NI,PCH_PRE,202300,HR	: 	-20.02 	18.52 	18.74 	-3.80 	-26.83 	27.99 	: c	: 
A,NI,PCH_PRE,202300,HU	: 	-8.70 	8.21 	10.73 	0.82 	-7.52 	21.37 	26.49 	: 
A,NI,PCH_PRE,202300,IE	: 	-9.92 	9.08 	9.93 	-1.04 	-10.92 	16.72 	44.24 	: 
A,NI,PCH_PRE,202300,IT	: 	-12.30 	10.03 	13.58 	2.10 	-16.26 	18.78 	48.88 	: 
A,NI,PCH_PRE,202300,LT	: 	-23.17 	13.33 	25.62 	-3.27 	-26.26 	39.31 	82.42 	: 
A,NI,PCH_PRE,202300,LU	: 	-15.46 	17.01 	19.93 	-2.50 	-30.49 	52.17 	79.95 	: 
A,NI,PCH_PRE,202300,LV	: 	-6.33 	8.11 	11.72 	-0.39 	-9.58 	16.65 	35.22 	: 
A,NI,PCH_PRE,202300,MT	: 	-7.82 	0.94 	1.74 	4.13 	-0.70 	-2.55 	0.00 	: 
A,NI,PCH_PRE,202300,NL	: 	-7.80 	8.35 	10.01 	1.73 	-12.16 	19.35 	37.54 	: 
A,NI,PCH_PRE,202300,PL	: 	-6.79 	6.40 	8.44 	2.29 	-11.19 	20.41 	28.64 	: 
A,NI,PCH_PRE,202300,PT	: 	-7.49 	10.62 	11.00 	1.57 	-10.63 	20.92 	42.99 	: 
A,NI,PCH_PRE,202300,RO	: 	-6.63 	-2.46 	16.67 	1.22 	-17.12 	19.55 	35.34 	: 
A,NI,PCH_PRE,202300,SE	: 	-2.00 	8.88 	12.00 	3.35 	-10.04 	17.82 	42.99 	: 
A,NI,PCH_PRE,202300,SI	: 	-8.81 	9.45 	8.49 	-2.27 	-15.03 	19.66 	28.64 	: 
